business_code,biz_large_codes,biz_large_names,biz_middle_codes,biz_middle_names,biz_small_codes,biz_small_names,biz_sub_codes,biz_sub_names,biz_detail_names,linked_ksic_codes,linked_ksic_names,main_ksic_codes,main_ksic_names,main_relation_values,detail_descriptions,source_row_count,embedding_text
722002,J,정보통신업,72,출판업,722,소프트웨어 개발 및 공급업,7220,게임 소프트웨어 개발 및 공급업,모바일 게임 소프트웨어 개발 및 공급업,58212,모바일 게임 소프트웨어 개발 및 공급업,,,,,1,"업종코드: 722002
업종 대분류: 정보통신업
업종 중분류: 출판업
업종 소분류: 소프트웨어 개발 및 공급업
업종 세분류: 게임 소프트웨어 개발 및 공급업
업종 세세분류 및 활동명: 모바일 게임 소프트웨어 개발 및 공급업
연계 KSIC 11차 코드: 58212
연계 KSIC 11차 분류명: 모바일 게임 소프트웨어 개발 및 공급업"
722003,J,정보통신업,72,출판업,722,소프트웨어 개발 및 공급업,7220,게임 소프트웨어 개발 및 공급업,기타 게임 소프트웨어 개발 및 공급업,58219,기타 게임 소프트웨어 개발 및 공급업,,,,,1,"업종코드: 722003
업종 대분류: 정보통신업
업종 중분류: 출판업
업종 소분류: 소프트웨어 개발 및 공급업
업종 세분류: 게임 소프트웨어 개발 및 공급업
업종 세세분류 및 활동명: 기타 게임 소프트웨어 개발 및 공급업
연계 KSIC 11차 코드: 58219
연계 KSIC 11차 분류명: 기타 게임 소프트웨어 개발 및 공급업"
722004,J,정보통신업,72,출판업,722,소프트웨어 개발 및 공급업,7220,시스템ㆍ응용 소프트웨어 개발 및 공급업,시스템 소프트웨어 개발 및 공급업,58221,시스템 소프트웨어 개발 및 공급업,,,,,1,"업종코드: 722004
업종 대분류: 정보통신업
업종 중분류: 출판업
업종 소분류: 소프트웨어 개발 및 공급업
업종 세분류: 시스템ㆍ응용 소프트웨어 개발 및 공급업
업종 세세분류 및 활동명: 시스템 소프트웨어 개발 및 공급업
연계 KSIC 11차 코드: 58221
연계 KSIC 11차 분류명: 시스템 소프트웨어 개발 및 공급업"
722005,J,정보통신업,72,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",722,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",7220,컴퓨터 프로그래밍 서비스업,컴퓨터 프로그래밍 서비스업,62010,컴퓨터 프로그래밍 서비스업,,,,,1,"업종코드: 722005
업종 대분류: 정보통신업
업종 중분류: 컴퓨터 프로그래밍, 시스템 통합 및 관리업
업종 소분류: 컴퓨터 프로그래밍, 시스템 통합 및 관리업
업종 세분류: 컴퓨터 프로그래밍 서비스업
업종 세세분류 및 활동명: 컴퓨터 프로그래밍 서비스업
연계 KSIC 11차 코드: 62010
연계 KSIC 11차 분류명: 컴퓨터 프로그래밍 서비스업"
723000,J,정보통신업,72,정보서비스업,723,"자료 처리, 호스팅, 포털 및 기타 인터넷 정보 매개 서비스업",7230,"자료 처리, 호스팅 및 관련 서비스업",자료 처리업,63111,자료 처리업,,,,,1,"업종코드: 723000
업종 대분류: 정보통신업
업종 중분류: 정보서비스업
업종 소분류: 자료 처리, 호스팅, 포털 및 기타 인터넷 정보 매개 서비스업
업종 세분류: 자료 처리, 호스팅 및 관련 서비스업
업종 세세분류 및 활동명: 자료 처리업
연계 KSIC 11차 코드: 63111
연계 KSIC 11차 분류명: 자료 처리업"
723001,J,정보통신업,72,방송 및 영상·오디오물 제공 서비스업 | 정보서비스업,723,"영상·오디오물 제공 서비스업 | 자료 처리, 호스팅, 포털 및 기타 인터넷 정보 매개 서비스업",7230,"오디오물 제공 서비스업 | 자료 처리, 호스팅 및 관련 서비스업",오디오물 제공 서비스업 | 호스팅 및 관련 서비스업,60320 | 63112,오디오물 제공 서비스업 | 호스팅 및 관련 서비스업,,,,,2,"업종코드: 723001
업종 대분류: 정보통신업
업종 중분류: 방송 및 영상·오디오물 제공 서비스업 | 정보서비스업
업종 소분류: 영상·오디오물 제공 서비스업 | 자료 처리, 호스팅, 포털 및 기타 인터넷 정보 매개 서비스업
업종 세분류: 오디오물 제공 서비스업 | 자료 처리, 호스팅 및 관련 서비스업
업종 세세분류 및 활동명: 오디오물 제공 서비스업 | 호스팅 및 관련 서비스업
연계 KSIC 11차 코드: 60320 | 63112
연계 KSIC 11차 분류명: 오디오물 제공 서비스업 | 호스팅 및 관련 서비스업"
724000,J,정보통신업,72,방송 및 영상·오디오물 제공 서비스업 | 정보서비스업,724,영상·오디오물 제공 서비스업 | 기타 정보 서비스업,7240,영상물 제공 서비스업 | 오디오물 제공 서비스업 | 그 외 기타 정보 서비스업,영상물 제공 서비스업 | 오디오물 제공 서비스업 | 데이터베이스 및 온라인 정보 제공업,60310 | 60320 | 63991,영상물 제공 서비스업 | 오디오물 제공 서비스업 | 데이터베이스 및 온라인 정보 제공업,,,,,3,"업종코드: 724000
업종 대분류: 정보통신업
업종 중분류: 방송 및 영상·오디오물 제공 서비스업 | 정보서비스업
업종 소분류: 영상·오디오물 제공 서비스업 | 기타 정보 서비스업
업종 세분류: 영상물 제공 서비스업 | 오디오물 제공 서비스업 | 그 외 기타 정보 서비스업
업종 세세분류 및 활동명: 영상물 제공 서비스업 | 오디오물 제공 서비스업 | 데이터베이스 및 온라인 정보 제공업
연계 KSIC 11차 코드: 60310 | 60320 | 63991
연계 KSIC 11차 분류명: 영상물 제공 서비스업 | 오디오물 제공 서비스업 | 데이터베이스 및 온라인 정보 제공업"
724001,J,정보통신업,72,정보서비스업,724,기타 정보 서비스업,7240,뉴스 제공업,뉴스 제공업,63910,뉴스 제공업,,,,,1,"업종코드: 724001
업종 대분류: 정보통신업
업종 중분류: 정보서비스업
업종 소분류: 기타 정보 서비스업
업종 세분류: 뉴스 제공업
업종 세세분류 및 활동명: 뉴스 제공업
연계 KSIC 11차 코드: 63910
연계 KSIC 11차 분류명: 뉴스 제공업"
724002,J,정보통신업,72,정보서비스업,724,기타 정보 서비스업,7240,그 외 기타 정보 서비스업,가상자산 매매 및 중개업 | 그 외 기타 정보 서비스업,63992 | 63999,가상자산 매매 및 중개업 | 그 외 기타 정보 서비스업,,,,,2,"업종코드: 724002
업종 대분류: 정보통신업
업종 중분류: 정보서비스업
업종 소분류: 기타 정보 서비스업
업종 세분류: 그 외 기타 정보 서비스업
업종 세세분류 및 활동명: 가상자산 매매 및 중개업 | 그 외 기타 정보 서비스업
연계 KSIC 11차 코드: 63992 | 63999
연계 KSIC 11차 분류명: 가상자산 매매 및 중개업 | 그 외 기타 정보 서비스업"
725000,S,"협회 및 단체, 수리 및 기타 개인 서비스업",72,개인 및 소비용품 수리업,725,컴퓨터 및 통신장비 수리업,7250,컴퓨터 및 주변 기기 수리업,컴퓨터 및 주변 기기 수리업,95110,컴퓨터 및 주변 기기 수리업,,,,,1,"업종코드: 725000
업종 대분류: 협회 및 단체, 수리 및 기타 개인 서비스업
업종 중분류: 개인 및 소비용품 수리업
업종 소분류: 컴퓨터 및 통신장비 수리업
업종 세분류: 컴퓨터 및 주변 기기 수리업
업종 세세분류 및 활동명: 컴퓨터 및 주변 기기 수리업
연계 KSIC 11차 코드: 95110
연계 KSIC 11차 분류명: 컴퓨터 및 주변 기기 수리업"
729000,J,정보통신업,72,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",729,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",7290,기타 정보 기술 및 컴퓨터 운영 관련 서비스업,기타 정보 기술 및 컴퓨터 운영 관련 서비스업,62090,기타 정보 기술 및 컴퓨터 운영 관련 서비스업,,,,,1,"업종코드: 729000
업종 대분류: 정보통신업
업종 중분류: 컴퓨터 프로그래밍, 시스템 통합 및 관리업
업종 소분류: 컴퓨터 프로그래밍, 시스템 통합 및 관리업
업종 세분류: 기타 정보 기술 및 컴퓨터 운영 관련 서비스업
업종 세세분류 및 활동명: 기타 정보 기술 및 컴퓨터 운영 관련 서비스업
연계 KSIC 11차 코드: 62090
연계 KSIC 11차 분류명: 기타 정보 기술 및 컴퓨터 운영 관련 서비스업"
730000,M,"전문, 과학 및 기술 서비스업",73,연구개발업,730,인문 및 사회과학 연구개발업,7300,인문 및 사회과학 연구개발업,기타 인문 및 사회과학 연구개발업,70209,기타 인문 및 사회과학 연구개발업,,,,,1,"업종코드: 730000
업종 대분류: 전문, 과학 및 기술 서비스업
업종 중분류: 연구개발업
업종 소분류: 인문 및 사회과학 연구개발업
업종 세분류: 인문 및 사회과학 연구개발업
업종 세세분류 및 활동명: 기타 인문 및 사회과학 연구개발업
연계 KSIC 11차 코드: 70209
연계 KSIC 11차 분류명: 기타 인문 및 사회과학 연구개발업"
730001,M,"전문, 과학 및 기술 서비스업",73,연구개발업,730,자연과학 및 공학 연구개발업,7300,자연과학 연구개발업,"물리, 화학 및 생물학 연구개발업",70111,"물리, 화학 및 생물학 연구개발업",,,,,1,"업종코드: 730001
업종 대분류: 전문, 과학 및 기술 서비스업
업종 중분류: 연구개발업
업종 소분류: 자연과학 및 공학 연구개발업
업종 세분류: 자연과학 연구개발업
업종 세세분류 및 활동명: 물리, 화학 및 생물학 연구개발업
연계 KSIC 11차 코드: 70111
연계 KSIC 11차 분류명: 물리, 화학 및 생물학 연구개발업"
730002,M,"전문, 과학 및 기술 서비스업",73,연구개발업,730,자연과학 및 공학 연구개발업,7300,자연과학 연구개발업,농림수산학 및 수의학 연구개발업,70112,농림수산학 및 수의학 연구개발업,,,,,1,"업종코드: 730002
업종 대분류: 전문, 과학 및 기술 서비스업
업종 중분류: 연구개발업
업종 소분류: 자연과학 및 공학 연구개발업
업종 세분류: 자연과학 연구개발업
업종 세세분류 및 활동명: 농림수산학 및 수의학 연구개발업
연계 KSIC 11차 코드: 70112
연계 KSIC 11차 분류명: 농림수산학 및 수의학 연구개발업"
730003,M,"전문, 과학 및 기술 서비스업",73,연구개발업,730,자연과학 및 공학 연구개발업,7300,자연과학 연구개발업,의학 및 약학 연구개발업,70113,의학 및 약학 연구개발업,,,,,1,"업종코드: 730003
업종 대분류: 전문, 과학 및 기술 서비스업
업종 중분류: 연구개발업
업종 소분류: 자연과학 및 공학 연구개발업
업종 세분류: 자연과학 연구개발업
업종 세세분류 및 활동명: 의학 및 약학 연구개발업
연계 KSIC 11차 코드: 70113
연계 KSIC 11차 분류명: 의학 및 약학 연구개발업"
730004,M,"전문, 과학 및 기술 서비스업",73,연구개발업,730,자연과학 및 공학 연구개발업,7300,자연과학 연구개발업,기타 자연과학 연구개발업,70119,기타 자연과학 연구개발업,,,,,1,"업종코드: 730004
업종 대분류: 전문, 과학 및 기술 서비스업
업종 중분류: 연구개발업
업종 소분류: 자연과학 및 공학 연구개발업
업종 세분류: 자연과학 연구개발업
업종 세세분류 및 활동명: 기타 자연과학 연구개발업
연계 KSIC 11차 코드: 70119
연계 KSIC 11차 분류명: 기타 자연과학 연구개발업"
730005,M,"전문, 과학 및 기술 서비스업",73,연구개발업,730,자연과학 및 공학 연구개발업,7300,공학 연구개발업,전기ㆍ전자공학 연구개발업,70121,전기ㆍ전자공학 연구개발업,,,,,1,"업종코드: 730005
업종 대분류: 전문, 과학 및 기술 서비스업
업종 중분류: 연구개발업
업종 소분류: 자연과학 및 공학 연구개발업
업종 세분류: 공학 연구개발업
업종 세세분류 및 활동명: 전기ㆍ전자공학 연구개발업
연계 KSIC 11차 코드: 70121
연계 KSIC 11차 분류명: 전기ㆍ전자공학 연구개발업"
730006,M,"전문, 과학 및 기술 서비스업",73,연구개발업,730,자연과학 및 공학 연구개발업,7300,공학 연구개발업,기타 공학 연구개발업,70129,기타 공학 연구개발업,,,,,1,"업종코드: 730006
업종 대분류: 전문, 과학 및 기술 서비스업
업종 중분류: 연구개발업
업종 소분류: 자연과학 및 공학 연구개발업
업종 세분류: 공학 연구개발업
업종 세세분류 및 활동명: 기타 공학 연구개발업
연계 KSIC 11차 코드: 70129
연계 KSIC 11차 분류명: 기타 공학 연구개발업"
730007,M,"전문, 과학 및 기술 서비스업",73,연구개발업,730,자연과학 및 공학 연구개발업,7300,자연과학 및 공학 융합 연구개발업,자연과학 및 공학 융합 연구개발업,70130,자연과학 및 공학 융합 연구개발업,,,,,1,"업종코드: 730007
업종 대분류: 전문, 과학 및 기술 서비스업
업종 중분류: 연구개발업
업종 소분류: 자연과학 및 공학 연구개발업
업종 세분류: 자연과학 및 공학 융합 연구개발업
업종 세세분류 및 활동명: 자연과학 및 공학 융합 연구개발업
연계 KSIC 11차 코드: 70130
연계 KSIC 11차 분류명: 자연과학 및 공학 융합 연구개발업"
730008,M,"전문, 과학 및 기술 서비스업",73,연구개발업,730,인문 및 사회과학 연구개발업,7300,인문 및 사회과학 연구개발업,경제 및 경영학 연구개발업,70201,경제 및 경영학 연구개발업,,,,,1,"업종코드: 730008
업종 대분류: 전문, 과학 및 기술 서비스업
업종 중분류: 연구개발업
업종 소분류: 인문 및 사회과학 연구개발업
업종 세분류: 인문 및 사회과학 연구개발업
업종 세세분류 및 활동명: 경제 및 경영학 연구개발업
연계 KSIC 11차 코드: 70201
연계 KSIC 11차 분류명: 경제 및 경영학 연구개발업"
741101,M,"전문, 과학 및 기술 서비스업",74,전문 서비스업,741,법무관련 서비스업,7411,법무관련 서비스업,변호사업,71101,변호사업,,,,,1,"업종코드: 741101
업종 대분류: 전문, 과학 및 기술 서비스업
업종 중분류: 전문 서비스업
업종 소분류: 법무관련 서비스업
업종 세분류: 법무관련 서비스업
업종 세세분류 및 활동명: 변호사업
연계 KSIC 11차 코드: 71101
연계 KSIC 11차 분류명: 변호사업"
741104,M,"전문, 과학 및 기술 서비스업",74,전문 서비스업,741,법무관련 서비스업,7411,법무관련 서비스업,변리사업,71102,변리사업,,,,,1,"업종코드: 741104
업종 대분류: 전문, 과학 및 기술 서비스업
업종 중분류: 전문 서비스업
업종 소분류: 법무관련 서비스업
업종 세분류: 법무관련 서비스업
업종 세세분류 및 활동명: 변리사업
연계 KSIC 11차 코드: 71102
연계 KSIC 11차 분류명: 변리사업"
